id,name,required_age,is_free,developers,review_score,total_positive,total_negative,total_reviews,header_image,short_description,price,date,copies_sold
492080,Vision of Aurora Borealis,0,False,Purin Productions,6,17,7,24,https://cdn.akamai.steamstatic.com/steam/apps/492080/header.jpg?t=1475813612,A scenic visual novel about a young photographer who comes across a mysterious girl who changes his outlook on life and aspirations.,3.99,2016-08-22,1200
492090,A-Train PC Classic / みんなのA列車で行こうPC,0,False,ARTDINK,6,16,6,22,https://cdn.akamai.steamstatic.com/steam/apps/492090/header.jpg?t=1589353858,"As president of a train company, lead city growth to make your transport business prosper. The retro style, square grid map, and complete tutorials are easy on the newcomer, but veterans will find a challenge with advanced resource management, research, and the passage of time.",54.99,2016-12-13,1100
492160,3D Pool,0,False,Z-Software GmbH,0,2,5,7,https://cdn.akamai.steamstatic.com/steam/apps/492160/header.jpg?t=1620640211,3D Pool brings the Pool table right to your home!,0.79,2016-06-17,350
491280,Drift Horizon Online,0,False,JDM4iK Games,4,50,85,135,https://cdn.akamai.steamstatic.com/steam/apps/491280/header.jpg?t=1493764226,"Drift Horizon Online - Drifting simulation game! - Nice &amp; optimized graphics! - Realistic car sounds (Blow off, Exhaust, Backfires, Skids, etc)! - Realistic physics!",4.99,2017-03-23,5400
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),0,False,Jetdogs Studios,8,95,6,101,https://cdn.akamai.steamstatic.com/steam/apps/491330/header.jpg?t=1502273387,"With your help, Hercules must return the kids home, blow up the factory that produces the evil toys, and lead a strategic operation to destroy Ares' command transmitter in 12 Labours of Hercules V: Kids of Hellas!",2.99,2016-06-17,5050
491350,Way of the Red,0,False,Corey Hardman,7,23,1,24,https://cdn.akamai.steamstatic.com/steam/apps/491350/header.jpg?t=1479687027,"Way of the Red is a 2d action platformer with a focus on fun combat, satisfying kills, and fluid movement. Use versatile sword techniques to shred enemies to pieces, while searching for your lost love from years past.",3.99,2016-11-16,1200
491390,Alchemist Penguin,0,False,"Foot in the Box, LLC",0,8,0,8,https://cdn.akamai.steamstatic.com/steam/apps/491390/header.jpg?t=1468681439,"Take control of the Alchemist Penguin in the relentless battle against his dinosaur aggressors! Face off against a never-ending army of dinosaurs under increasing difficulty--and utilize a huge variety of weapons, potions, and techniques to aid you in your fight.",1.99,2016-07-01,400
491420,the 9th day:第九日,0,False,Lingtan Studio,0,3,1,4,https://cdn.akamai.steamstatic.com/steam/apps/491420/header.jpg?t=1568887559,"The story of The 9th Day, that started with the autumn fire incident, begins here…",8.99,2017-02-16,160
491440,Grim Dragons,0,False,Punkster Inc.,0,7,2,9,https://cdn.akamai.steamstatic.com/steam/apps/491440/header.jpg?t=1491839770,"BE THE DRAGON! Slay peasants, eat livestock and burn villages! It's time to teach those pesky humans who's at the top of the food chain!",5.99,2017-02-01,360
491470,PRINCIPIA: Master of Science,0,False,tomeapp,6,25,10,35,https://cdn.akamai.steamstatic.com/steam/apps/491470/header.jpg?t=1574416153,Principia: Master of Science is a simulation game with the theme of European science in 17th century. Choose one of 12 real scientists from the era of Isaac Newton and proceed with your research. It is a time when even the term &quot;Science&quot; did not exist. Who can be the master of science?,9.99,2016-09-09,1750
491510,Vanilla Bagel: The Roguelike,0,False,Sergey Bobrov,5,10,6,16,https://cdn.akamai.steamstatic.com/steam/apps/491510/header.jpg?t=1533106095,"Vanilla Bagel: The Roguelike is a mostly classic RPG/Roguelike with a vast game world. The game has dozens of dungeons and items, and hundreds of unique enemies. There is a great variety in magic, curses and item enchantments.",12.99,2016-06-15,800
491520,Zero-G VR,0,False,Linkus Studio,4,19,31,50,https://cdn.akamai.steamstatic.com/steam/apps/491520/header.jpg?t=1529411246,"Experience the zero-gravity spacewalk flight, feel the edge of the universe and its black holes, immerse yourself in an asteroid cloud escape to the space shuttle. Please don't forget your space suit!",4.99,2016-06-16,2500
491530,Notruf 112 | Emergency Call 112,0,False,Crenetic GmbH Studios,6,291,108,399,https://cdn.akamai.steamstatic.com/steam/apps/491530/header.jpg?t=1569425610,"Emergency Call 112 – The Fire Fighting Simulation is an exciting, fully detailed simulation of the eventful life of a big city fire department. It was developed in cooperation with and modelled on the fire brigade of Mülheim, Germany. Mülheim has one of the largest and most modern fire stations in Europe.",14.95,2016-11-09,19950
491560,Momonga Pinball Adventures,0,False,Paladin Studios,5,9,8,17,https://cdn.akamai.steamstatic.com/steam/apps/491560/header.jpg?t=1593001578,"Momonga is a unique pinball game, where you bounce a flying squirrel through different levels. Enemies, boss fights, exploration - it has all the ingredients of good old action-adventure games, but with flippers!",5.99,2016-09-16,850
491580,Mahjong Destiny,0,False,EnsenaSoft,5,6,4,10,https://cdn.akamai.steamstatic.com/steam/apps/491580/header.jpg?t=1478753767,Mahjong Destiny is a challenging mahjong game telling the story of a young maiden on her quest to meet up with her loved one. Join her as she embarks on her adventure solving classic Chinese mahjong puzzles.,1.59,2016-06-17,500
490820,Fly O'Clock,0,False,Digital Melody,8,74,17,91,https://cdn.akamai.steamstatic.com/steam/apps/490820/header.jpg?t=1568801064,"Fly O’Clock is tiny, highly-addictive single &amp; online multiplayer arcade endless jumper with innovative one-touch mechanics and unique pixel-art graphics.",0.99,2016-07-08,4550
490860,DashBored,0,False,Fading Club,7,26,2,28,https://cdn.akamai.steamstatic.com/steam/apps/490860/header.jpg?t=1579564839,"Enter a bizarre and idiosyncratic world! Adventure into the unknown, and defeat horrid monsters! A story of Love, Loss, and the end of the Multiverse.",4.99,2016-06-13,1400
490870,Weird Hero,0,False,Snail-Ninja Studio,5,8,7,15,https://cdn.akamai.steamstatic.com/steam/apps/490870/header.jpg?t=1492334014,"Weird Hero is a humorous and challenging shoot'em up where the hero, SuperMegaDude, battles countless foes with his arsenal of weird weapons: the Flickinator, the Atomic Toaster, a magician's hat and other strange devices.",3.29,2016-11-18,750
490880,Robot Legions Reborn,0,False,Skyboy Games,6,13,5,18,https://cdn.akamai.steamstatic.com/steam/apps/490880/header.jpg?t=1588603304,"Shoot in all directions to destroy legions of hostile robots. Upgrade your weapons to become the ultimate robot hunter. Challenge yourself with Hard and Arcade modes, both new to Robot Legions Reborn.",2.39,2016-07-19,900
490890,Ne no Kami: The Two Princess Knights of Kyoto,0,False,Kuro Irodoru Yomiji,6,29,9,38,https://cdn.akamai.steamstatic.com/steam/apps/490890/header.jpg?t=1610484221,"“Len, you are going to abandon this town... and die—today” Since her reunion with Shinonome, Len's life is thrust into an all new “reality,” and the curtain which hid the “truth” of this new world is been lifted.",9.99,2016-10-26,1900
490910,Control Craft 3,0,False,Cristian Manolachi,5,6,4,10,https://cdn.akamai.steamstatic.com/steam/apps/490910/header.jpg?t=1621158244,Control Craft 3 is a fast paced RTS which brings together quick thinking and clever tactics for some veritable planet conquering action!,0.79,2016-12-30,500
490920,Wolfpack,0,False,Usurpator AB,8,593,50,643,https://cdn.akamai.steamstatic.com/steam/apps/490920/header.jpg?t=1611134422,"A crew of players experience the tense atmosphere of a WW2 U-boat, manning the stations in this realistic co-op simulation game. Several crews may play together in a wolfpack, completing missions based on iconic events during the different stages of German U-boat warfare. Solo play included.",29.99,2019-03-15,22505
490930,Need to Know,0,False,Monomyth Games,6,98,26,124,https://cdn.akamai.steamstatic.com/steam/apps/490930/header.jpg?t=1582084279,"Welcome to the Department of Liberty. Ascend the ranks of the NSA-like surveillance agency and decide: will you stand up for privacy, or help create an unstoppable police state? Spy on people’s deepest secrets, pick apart their private lives and decide their fate in this modern surveillance thriller.",12.49,2018-08-28,4340
490950,Frost,0,False,Jérôme Bodin,8,62,6,68,https://cdn.akamai.steamstatic.com/steam/apps/490950/header.jpg?t=1561566112,"Frost is a Survival solo Card game. Inspired by deck-building board games like Dominion, Ascension and the like, it's an unique take on the genre as it puts you in charge of a group of people struggling against a restless, lethal storm.",6.99,2016-07-05,3400
490980,Daily Chthonicle: Editor's Edition,0,False,Sinister Systems,6,33,10,43,https://cdn.akamai.steamstatic.com/steam/apps/490980/header.jpg?t=1573394455,"This game lets you try on the role of a Supernatural Newspaper Agency boss and editor. The world it takes place in is a dark and haunted one, with ghosts, zombies, monsters and even shapeshifting murderers, pretending to be human after they have stolen their victims' bodies or infiltrated the humanity.",3.29,2016-09-30,2150
490990,Aiball,0,False,HFM Games,4,14,25,39,https://cdn.akamai.steamstatic.com/steam/apps/490990/header.jpg?t=1592068992,"Please welcome Aiball. Actually, a lot of them. They're from a parallel universe. They are like us. They like to play football, run obstacle courses, compete in wrestling, or even make a mortal battle with the help of different weapons.",1.59,2016-06-22,1950
491000,Gravity Cat,0,False,Quiet River,6,96,32,128,https://cdn.akamai.steamstatic.com/steam/apps/491000/header.jpg?t=1575410544,Gravity Cat - it's a puzzle-platformer. You play as a cat who has an ability to change the gravity.,2.99,2016-07-13,6400
491010,IN-VERT: Definitive Edition,0,False,TERNOX,6,15,6,21,https://cdn.akamai.steamstatic.com/steam/apps/491010/header.jpg?t=1595371232,"This is a short hardcore enthralling puzzle-platform game about a lonely robot, which tries to find his master. To go all the way you'll have to look for the master in two dimensions at the same time. Parallel world module will help to overcome any obstacles!",4.49,2018-03-02,735
491020,Revenge of the Spirit: Rite of Resurrection,0,False,Absolutist Ltd.,0,1,1,2,https://cdn.akamai.steamstatic.com/steam/apps/491020/header.jpg?t=1562831450,How far will you go to return your one and the only? Can you cheat death? Save the residents of a remote town where you ended up chance before the ancient evil takes up your soul in this creepy hidden object game.,6.99,2016-12-19,100
491040,Bot Vice,0,False,DYA Games,8,422,23,445,https://cdn.akamai.steamstatic.com/steam/apps/491040/header.jpg?t=1606327570,"Show off your skills &amp; reflexes in this frantic gallery shooter action arcade, filled with bullets, bots and explosions! You play as Erin Saver, carrying out her personal vendetta against the criminal Wildbots.",9.99,2016-07-11,22250
491070,Shout Of Survival,0,False,Hako Games,0,2,2,4,https://cdn.akamai.steamstatic.com/steam/apps/491070/header.jpg?t=1522007576,A multi-player SHOUTING (not Shooting) game where 2 monsters hunt down 2 humans that are trying to reunite.,4.99,2017-11-29,160
491090,Ant Queen,0,False,inVantage Technologies,5,80,54,134,https://cdn.akamai.steamstatic.com/steam/apps/491090/header.jpg?t=1470926942,"Begin a journey like no other, become the Ant Queen and establish your empire. Ant Queen is a simulation game where you breed different types of ants to ultimately conquer your surroundings and achieve a stable ant colony.",4.99,2016-06-17,6700
491100,"Human, we have a problem",0,False,Enrick Lambert,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/491100/header.jpg?t=1471229893,Collect rocks and defend a tiny planet populated by weird spatial sheep.,8.19,2016-07-05,50
491110,Duckie Dash,0,False,Blue Mana,0,4,0,4,https://cdn.akamai.steamstatic.com/steam/apps/491110/header.jpg?t=1468479631,"Duckie Dash is a casual racing game that can be played solo or with up to 4 players split-screen. Race rubber duckies across 30 different levels with features like jet streams, geysers, and more! Easy enough for small children to play, but timed challenges make it fun for adults too! The whole family will enjoy Duckie Dash!",9.99,2016-07-13,200
491130,Red Trigger,0,True,Bold Spirit Game Studio,7,14,2,16,https://cdn.akamai.steamstatic.com/steam/apps/491130/header.jpg?t=1619903129,Red Trigger is a First Person Shooter (FPS) Puzzle game. Can you infiltrate and corrupt the system?,0.0,2016-07-08,800
491160,GemBreak,0,False,Ballista Studios IVS,5,20,10,30,https://cdn.akamai.steamstatic.com/steam/apps/491160/header.jpg?t=1479052977,"GemBreak is an action-packed physics puzzle game on steroids, with great speed and action/tactical -oriented gameplay.",1.99,2016-06-14,1500
491180,Discrepant,0,True,Incendio Software,0,5,3,8,https://cdn.akamai.steamstatic.com/steam/apps/491180/header.jpg?t=1606528761,"Discrepant is a psychological adventure game set in a dystopic sci-fi world that is slowly unwinding. It's dark, deadly, and unsettling. It explores the meaning of existence and purpose, challenges reality and emotional connection through a complex plot, and comes with a twist around every corner.",0.0,2019-12-07,280
491210,LUMBERMANCER,0,False,Roger von Biersborn,7,13,3,16,https://cdn.akamai.steamstatic.com/steam/apps/491210/header.jpg?t=1467182357,You're a Lumbermancer! Use your dark lumber magic to summon logs to do your bidding. Control both the Lumbermancer and the logs simultaneously to fight the creatures of the woods and steal their mysterious lunches!SUMMON LOGS! FIGHT THE DEVIL! EAT A SANDWICH!U,2.99,2016-06-28,800
491220,Mr. Pumpkin Adventure,0,False,Cotton Game,6,12,4,16,https://cdn.akamai.steamstatic.com/steam/apps/491220/header.jpg?t=1599476990,"Mr. Pumpkin's Adventure is a point-and-click puzzle game. The main character of this game is Mr. Pumpkin who lost his memories. During the adventure, you will help him solve all the puzzles, which will eventually unveil an evil plot.",3.99,2016-07-08,800
491240,Lil Big Invasion,0,False,Andreas Britten,7,12,0,12,https://cdn.akamai.steamstatic.com/steam/apps/491240/header.jpg?t=1543752488,"Solve tricky dungeons and rescue crazy fireflies in this giant 2D action adventure! Find those little brats, keep them together and lure them with your light to the exit in order to suck them back home! Win epic boss fights and challenge the clock for a high score.",2.99,2016-08-04,600
491260,Take Thy Throne,0,False,Charyb Games,5,33,20,53,https://cdn.akamai.steamstatic.com/steam/apps/491260/header.jpg?t=1481109341,Take Thy Throne's main gamemode consists of taking down towers and barricades to make your way towards the enemy team's King.,1.59,2016-07-05,2650
490280,Realms of Magic,0,False,Polished Games,8,202,37,239,https://cdn.akamai.steamstatic.com/steam/apps/490280/header.jpg?t=1623425973,"Conquer the Realms of Magic. A 2D Action RPG in an epic fantasy setting that gives you a great level of freedom and customization. Explore the open world of the Old Kingdom as a knight or a wizard. Or build a house, plant fruits, invest in livestock… become a farmer… that also sounds nice!",16.79,2017-12-06,9560
490300,Rabbit Island,0,False,Serhii Vitukhin,0,3,1,4,https://cdn.akamai.steamstatic.com/steam/apps/490300/header.jpg?t=1572454453,"We invite you to join a trip to little islands of jolly forms. We will be thankful to you, the great strategist, if you help us to get rid of gluttonous rabbits.",1.99,2016-07-13,200
490370,Imperium Galactica II,0,False,Digital Reality,8,163,26,189,https://cdn.akamai.steamstatic.com/steam/apps/490370/header.jpg?t=1562770031,"Reintroducing a classic from the golden era of gaming, the original empire building space RTS, Imperium Galactica 2 is back and looking better than ever with new high-res textures and vivid colors.",9.99,2017-01-19,7560
490380,Flight 787 - Advanced,0,False,idris Celik,3,3,20,23,https://cdn.akamai.steamstatic.com/steam/apps/490380/header.jpg?t=1532715111,Flight 787 - Advanced +3.000.000 mobile platforms downloaded as legal. Now on PC and MAC platforms. We are target more advancing with your recommendations and ideas.,0.0,2016-06-21,1150
490390,神明的一天世界(God's One Day World),0,False,灰烬天国,5,7,4,11,https://cdn.akamai.steamstatic.com/steam/apps/490390/header.jpg?t=1576515097,an Visual Novel &amp; Puzzle Game,9.99,2016-07-01,550
490430,Octamari Rescue,0,False,Sumo Digital,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/490430/header.jpg?t=1575643264,Save the loveable Octamari from their dying home world in this fast paced and fun match 3 puzzle game.,14.99,2016-07-26,50
490450,Tokyo 42,0,False,SMAC Games,6,125,49,174,https://cdn.akamai.steamstatic.com/steam/apps/490450/header.jpg?t=1573493424,"Tokyo 42 is a hyper-stylish isometric open-world shooter. Framed for a murder you didn't commit, you'll delve into a world of assassins, deadly corporate intrigue and cats. Explore this beautifully hand-crafted micro Tokyo and discover its secrets.",19.99,2017-05-31,6960
490490,Blasters of the Universe,0,False,Secret Location Inc.,8,139,17,156,https://cdn.akamai.steamstatic.com/steam/apps/490490/header.jpg?t=1564690570,"Blasters of the Universe is the first of its kind, bringing the bullet hell genre into first person VR. Intense gameplay is heavily reliant on physical movement, requiring the player to duck, dodge, twist, turn, and maneuver their way through tons of enemies and hundreds of bullets.",14.99,2017-08-31,6240
490510,Pixel Puzzles 2: Christmas,0,False,The Digital Puzzle Company,0,9,0,9,https://cdn.akamai.steamstatic.com/steam/apps/490510/header.jpg?t=1625072639,"Pixel Puzzles 2: Christmas is a traditional style jigsaw puzzle game, in a festive style.",3.99,2018-11-27,315
490690,The Barbarian and the Subterranean Caves,0,False,NLB project,6,11,3,14,https://cdn.akamai.steamstatic.com/steam/apps/490690/header.jpg?t=1572814893,The Barbarian and the Subterranean Caves is an adventure visual novel about the heroic feats of the intrepid warrior Ragnar. Now you can become the famed adventurer Ragnar and bravely seek out all-new original adventures in this exciting game. Delve into the mysteries of the caves and discover what lies in waiting below.,3.99,2017-02-09,560
489930,Adventures of Bertram Fiddle 2: A Bleaker Predicklement,0,False,Rumpus,8,62,14,76,https://cdn.akamai.steamstatic.com/steam/apps/489930/header.jpg?t=1602247200,"A Bleaker Predicklement is a hilarious AND mysterious point and click adventure game. Explore smoggy alleys, meet suspicious characters and help Bertram as he finds himself framed for a murdering he did not commit!",7.39,2017-08-24,3040
489940,BATTALION 1944,16,False,Bulkhead Interactive,5,5592,3457,9049,https://cdn.akamai.steamstatic.com/steam/apps/489940/header.jpg?t=1592487646,"Battalion recaptures the core of classic competitive shooters &amp; refines the ‘classic’ FPS feel for the next generation. Focusing on 5v5 infantry combat, where precise flick shots with your Kar98, covering fire with your Thompson and fluid movement are key to clutching every round for your team.",19.99,2019-05-23,316715
490040,Child of the Wind,0,False,Freetale,7,10,1,11,https://cdn.akamai.steamstatic.com/steam/apps/490040/header.jpg?t=1605077275,"Navigate your oriental ship safely across the many table-top seas using two hand-fans to influence the wind. Steer enemy ships into ruins and avoid natural dangers, including thrashing whirlpools while collecting your cargo and bringing it to safety in a beautiful, Japanese-inspired environment.",6.59,2017-06-16,440
490080,Lock's Quest,0,False,Digital Continue,4,16,28,44,https://cdn.akamai.steamstatic.com/steam/apps/490080/header.jpg?t=1599052526,"Build Defenses and Battle against the Clockwork horde in this 2D Action RPG / Tower Defense hybrid. Experience a gripping story, which unfolds as you progress through 75 Days of warfare, aided by a collection of turrets, traps and special attacks.",14.99,2017-05-30,1760
490100,Quell Zen,0,False,Fallen Tree Games Ltd,7,30,0,30,https://cdn.akamai.steamstatic.com/steam/apps/490100/header.jpg?t=1468494674,Quell Zen - the very embodiment of relaxing logic games - features over 200 beautifully crafted challenges.,5.69,2016-07-14,1500
490160,Time Tenshi 2,0,False,Silver Cow Studio,7,32,1,33,https://cdn.akamai.steamstatic.com/steam/apps/490160/header.jpg?t=1477510182,"The Girls of Time Travel return...Using an incredible invention, they travel through the centuries to battle a new evil... that threatens the entire planet!Rose and Kyo - the Time Tenshi (Time Angels) - are joined by new recruit Tessa on their voyages through history, powered by the work of Tensai Shiro, the...",9.99,2016-06-14,1650
490170,Mind OVR Matter,0,False,Joe Chatfield,7,15,1,16,https://cdn.akamai.steamstatic.com/steam/apps/490170/header.jpg?t=1563350764,"Ever wanted to stop bullets with your mind? Levitate? Inspired by popular sci-fi movies, Mind OVR Matter gives you the power to control objects with your mind.",4.99,2017-05-22,640
490220,Prismata,0,True,Lunarch Studios,8,85,7,92,https://cdn.akamai.steamstatic.com/steam/apps/490220/header.jpg?t=1584722754,"A perfect-information strategy game inspired by RTS, deckbuilders, and board games. Choose from three distinct technology classes and outwit your foes by snowballing your starting resources into a powerful cybernetic army. ABSOLUTELY NO PAY-TO-WIN.",0.0,2018-03-08,3220
490230,SWARMRIDERS,0,True,Walter Machado,7,21,1,22,https://cdn.akamai.steamstatic.com/steam/apps/490230/header.jpg?t=1568734942,SWARMRIDERS is a FREE &quot;endless runner&quot;+&quot;twin stick shooter&quot; ARCADE mashup. A &quot;machine gun swarm surfing minigame&quot; made as a bonus content for the UBERMOSH community.,0.0,2016-06-15,1100
490250,Locomancer,0,True,Eric Lipschutz,7,17,4,21,https://cdn.akamai.steamstatic.com/steam/apps/490250/header.jpg?t=1614545800,The genre defining VR model train game. Build and ride the model train layout of your dreams without the cost and excessive model foam dust getting in your nose!,0.0,2017-02-28,840
489570,Antisphere,0,False,"Soap Interactive, Lion Game Lion",5,22,21,43,https://cdn.akamai.steamstatic.com/steam/apps/489570/header.jpg?t=1568018833,Antisphere is a PvP competitive twin-stick shooter where you compete against other players from around the world.,1.99,2017-07-14,1720
489580,AWA,0,False,OMNIDREAM CREATIONS,6,14,5,19,https://cdn.akamai.steamstatic.com/steam/apps/489580/header.jpg?t=1471878701,A fast paced shoot-em-up featuring modern military aircraft. Choose one of the eight fighter aircraft and take the battle to the skies throughout nine action-packed stages each with their own end-level special boss.,2.39,2016-06-16,950
489600,The Golf Club VR,0,False,HB Studios,5,277,130,407,https://cdn.akamai.steamstatic.com/steam/apps/489600/header.jpg?t=1487967580,"The Golf Club VR is built off the foundation laid by HB Studios’ original award winning game released in 2014, The Golf Club, taking advantage of the original game’s stunning visual presentation and over 130,000, two kilometer² procedurally and user-generated courses.",8.19,2017-02-24,16280
489610,Chicken Assassin: Reloaded,0,False,OneShark,8,132,16,148,https://cdn.akamai.steamstatic.com/steam/apps/489610/header.jpg?t=1612970839,"Fight your way as Mean Mcallister, the baddest chicken in town, through multiple hordes of enemies to save your girlfriend in this hilarious, strategic button-mashing, action-RPG.",3.99,2016-06-27,7400
489660,Fabric,0,False,Torreng Labs,6,31,10,41,https://cdn.akamai.steamstatic.com/steam/apps/489660/header.jpg?t=1474976359,Fabric is a first person puzzle game in which you bend spacetime to solve challenging puzzles and complete glitchy-themed voxel based levels.,9.99,2016-08-12,2050
489700,Battle Forever,0,False,Inferno Games,0,1,2,3,https://cdn.akamai.steamstatic.com/steam/apps/489700/header.jpg?t=1566235088,"Battle Forever is an arcade Beat 'em Up which reminds you of the good old days in the penny arcade. Fight your way from left to right and leave no face unpunched! Four characters, 13 levels, a survival mode and a ton of fun awaits you!",0.0,2016-06-11,150
489720,Conga Master,0,False,Undercoders,7,18,2,20,https://cdn.akamai.steamstatic.com/steam/apps/489720/header.jpg?t=1618471163,"The dance floor fills, the line gets longer… come on down, it's time to conga! Shake your virtual hips to the arcade action of Conga Master, fight to make the longest conga line possible and become the king of the club. No rhythm required – anyone can conga!",8.99,2016-09-14,1000
489730,Run The Gamut,0,False,Playdev Gaming,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/489730/header.jpg?t=1466746351,"100 levels with three difficulty levels - Casual, Hardcore and Ultra mode. On Ultra Mode, we take no responsibility for any broken keyboards or gamepads.",3.99,2016-06-17,50
489740,Playthings: VR Music Vacation,0,False,Always & Forever Computer Entertainment,7,8,2,10,https://cdn.akamai.steamstatic.com/steam/apps/489740/header.jpg?t=1472056249,"Playthings: VR Music Vacation is a virtual reality music playground for the HTC Vive. Set on a tropical island where you hit bouncy, musical food with drumsticks, Playthings is sure to delight whether or not you’re a musician or a gamer.",0.79,2016-08-24,500
489760,Demon Truck,0,False,Triger Mountain,7,26,2,28,https://cdn.akamai.steamstatic.com/steam/apps/489760/header.jpg?t=1475612340,"A badass rig drives only for the glory of Satan and races with blistering fury towards the Next Hell in this ARCADE ACTION IMMORTAL TRUCKER!. Skill based gameplay, high scores, demonic fury!",4.99,2016-09-26,1400
489810,BlockAid,0,False,SEGA Hardlight™,0,5,0,5,https://cdn.akamai.steamstatic.com/steam/apps/489810/header.jpg?t=1575643154,"Provide safe passage to a never ending stream of pawns by placing blocks themed around protection, education and livelihood in this minimalistic puzzler created for the HELP: THE GAME compilation!",14.99,2016-07-26,250
489830,The Elder Scrolls V: Skyrim Special Edition,0,False,Bethesda Game Studios,9,45291,2240,47531,https://cdn.akamai.steamstatic.com/steam/apps/489830/header.jpg?t=1590515887,"Winner of more than 200 Game of the Year Awards, Skyrim Special Edition brings the epic fantasy to life in stunning detail. The Special Edition includes the critically acclaimed game and add-ons with all-new features like remastered art and effects, volumetric god rays, dynamic depth of field, screen-space reflections, and more.",33.7,2016-10-27,2376550
489900,Bayla Bunny,0,False,EnsenaSoft,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/489900/header.jpg?t=1478751941,"Bayla Bunny has discovered a book full of maps to magical treasures and loot, and sets out on an exciting adventure to discover them all. Energized and ready to explore, she takes off running and once she gets going, she rarely stops!",1.59,2016-06-13,50
489070,Edge of Twilight – Return To Glory,0,False,FUZZYEYES,4,4,9,13,https://cdn.akamai.steamstatic.com/steam/apps/489070/header.jpg?t=1475848385,"&quot;Edge of Twilight - Return to Glory&quot; is a 3rd person action adventure game presenting a unique post-apocalyptic, Steampunk fantasy world that has been split into separate realms of Day and Night.",12.74,2016-09-28,650
489080,Spellforge,0,False,Paper Scorpion Co.,0,1,1,2,https://cdn.akamai.steamstatic.com/steam/apps/489080/header.jpg?t=1475644873,"Your goal is to conquer each realm by defeating the inhabited creatures, including the guardian of the realm. To do this, you must complete the campaign missions, defeating the waves of creatures by casting elemental spells and destroying them.",6.99,2016-10-04,100
489100,MachRace,0,False,enko,0,7,1,8,https://cdn.akamai.steamstatic.com/steam/apps/489100/header.jpg?t=1488081894,"MachRace is an addicing, intense casual survival racer being developed by a single developer using Unreal Engine. Intense and absurdly fast Machrace tests your instincts and reaction time against impossible odds.",9.99,2016-06-30,400
489110,Putty Pals,0,False,Harmonious Games,7,42,2,44,https://cdn.akamai.steamstatic.com/steam/apps/489110/header.jpg?t=1511908381,"Grab a friend and get squishy! Putty Pals is the ultimate co-op platformer, challenging two players to work together and overcome puzzles in a bright and beautiful world.",9.99,2017-02-15,1760
489120,Sling Ming,0,False,Good Night Brave Warrior,0,5,0,5,https://cdn.akamai.steamstatic.com/steam/apps/489120/header.jpg?t=1611925174,"Hook up to the Oxylane, a transit system that lets you fly through the air, swing around corners and defy gravity. Embark on an intergalactic adventure, solve physics-based puzzles and save your kingdom from the never-ending earthquakes!",11.99,2018-04-05,175
489140,Mr. Shifty,0,False,Team Shifty,8,327,38,365,https://cdn.akamai.steamstatic.com/steam/apps/489140/header.jpg?t=1596224715,"Teleport, shift through bullets, and master lightning-fast takedowns in an all new kind of action game from tinyBuild and Team Shifty!",14.99,2017-04-13,14600
489160,VR Shooter Guns,0,False,Cykyria,0,4,1,5,https://cdn.akamai.steamstatic.com/steam/apps/489160/header.jpg?t=1537696658,"Adrenaline rushing, fast-paced roomscale SciFi shooter for HTC Vive and Oculus Rift",4.95,2017-09-07,200
489170,Galaxy Reavers,0,False,Good Games,5,27,16,43,https://cdn.akamai.steamstatic.com/steam/apps/489170/header.jpg?t=1497348910,"This is a fun yet challenging RTS game. To survive in the vast galaxy, you need to build up your own fleet and customize your warships. You will also learn to control them efficiently in battle to defeat your enemies, conquer planets, and expand your galactic empire!",4.99,2016-09-18,2150
489220,Unforgiving Trials: The Darkest Crusade,0,False,Amaterasu Software,5,7,7,14,https://cdn.akamai.steamstatic.com/steam/apps/489220/header.jpg?t=1493762844,Embark on an epic adventure to save the lands. Form a party by selecting 4 different adventurers from a pool of over 12 unique classes. Battle your way through the cursed lands scaling the highest mountains and exploring the darkest dungeons. Face more than 30 unique challenging bosses in order to reach the capital of the kingdom.,0.99,2016-06-15,700
489240,Exile to Death,18,False,Aleksei Milchakov,0,0,7,7,https://cdn.akamai.steamstatic.com/steam/apps/489240/header.jpg?t=1527865804,"Explore the world , collect resources , craft items , build a fortified house and kill other players to survive. BUT don't forget about cyborgs...",19.99,2018-06-01,245
489260,Brut@l,16,False,Stormcloud Games,5,27,19,46,https://cdn.akamai.steamstatic.com/steam/apps/489260/header.jpg?t=1587728001,A modern re-imagining of the classic ASCII dungeon crawler. Choose your hero and descend into a procedurally generated world constructed entirely from ASCII letters. Can you survive?,14.99,2017-02-09,1840
489360,CASE: Animatronics,0,False,Walnut LLC,6,340,122,462,https://cdn.akamai.steamstatic.com/steam/apps/489360/header.jpg?t=1623573837,"CASE: Animatronics is a truly scary and challenging first-person stealth horror on PC. Control of the police department is in the hands of anonymous hacker. All exits are locked. Electricity is off. Metallic thumps are getting closer. Will you survive, Detective Bishop?",8.99,2016-08-03,23100
